scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.35,q2=0.15	50000	1	0.35	0.15	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.35,q2=0.25	50000	1	0.35	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.35,q2=0.35	50000	1	0.35	0.35	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.35,q2=0.45	50000	1	0.35	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.45,q2=0.05	50000	1	0.45	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.45,q2=0.15	50000	1	0.45	0.15	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.45,q2=0.25	50000	1	0.45	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.45,q2=0.35	50000	1	0.45	0.35	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	q1_q2	q1=0.45,q2=0.45	50000	1	0.45	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.09	50000	1	0.25	0.25	0.09	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.25	50000	1	0.25	0.25	0.25	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.41	50000	1	0.25	0.25	0.41	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BGX1	BGX1=0.57	50000	1	0.25	0.25	0.57	-0.6	0.7	-1.7	1	1
